"genotype"	"LN:daysToFlower"	"LN:plantHeight"	"LN:tillersPerPlant"	"LN:stemDiameterUpper"	"LN:stemDiameterLower"	"HN:daysToFlower"	"HN:extantLeafNumber"	"HN:plantHeight"	"HN:thirdLeafLength"	"HN:thirdLeafWidth"	"HN:tillersPerPlant"	"HN:stemDiameterLower"	"HN:stemDiameterUpper"	"HN:percentMoisture"	"HN:percentProtein"	"HN:percentOil"	"HN:percentAsh"	"HN:percentStarch"	"daysToFlower:NR"	"plantHeight:NR"	"tillersPerPlant:NR"	"stemDiameterUpper:NR"	"stemDiameterLower:NR"	"daysToFlower"	"plantHeight"	"tillersPerPlant"	"stemDiameterUpper"	"stemDiameterLower"
"326"	"PI 656108"	4.14699337451339	-45.9041024203073	-0.65269993613345	2.87974069276743	2.29837008873201	5.24581873967735	-0.913310344842677	-32.1447807470984	4.09010531274439	2.04545502171728	-1.81419316350562	1.74041687300299	3.34907382897073	0.586940658511648	-0.404576093668814	1.51450831273816	0.239020426701325	-5.43284496861562	-0.143126836101869	-0.064124530078469	0.19385518394594	-0.0194027663073584	0.030934900897069	4.59379772157254	-37.8090475144168	-1.23239664758399	3.04737024793786	1.9980666564601
"327"	"PI 656109"	1.68278078841113	-72.7207267480024	0.648959692165634	2.83501213355454	6.67494286809201	4.25007323438568	-3.08113811424203	-68.4797808023672	-5.39023353366239	0.509945987712536	-0.397342666588817	6.22616420918855	3.4885008414334	1.07841399416868	-0.653107895474893	0.859997584443848	0.253554399904182	-2.04896135927593	-0.127505796438972	-0.206307339868209	0.152148406486159	-0.00352064729477616	0.0300905254261725	2.71817634529611	-68.5129965630207	NA	2.98603199003305	6.35370242481356
"328"	"PI 656110"	11.3277524845094	-73.3813251114747	-0.240959485509572	0.978695951442158	6.75995790100711	12.6279860063398	-0.877531859539349	-61.8529240976455	11.5037772268543	1.24596628858184	-0.678670091270941	6.56597709319561	2.21524166999093	0.744468480985647	-1.26576153723844	1.87767172050661	0.281707540657988	-5.68839424877432	-0.127965497694206	-0.115068252004054	0.462359739961728	0.0560115899386957	0.0381931057950874	11.9191302290267	-66.2379746862971	-0.484213578295389	1.42274883766188	6.65387940555745
"329"	"PI 656111"	16.3769161306444	4.70937467772828	-0.800046754537753	0.52626654189064	4.48538655769406	16.5744257331588	0.284548715824986	12.1611004880557	24.9412611225935	2.05455619740678	-0.462857071071082	3.76502800047398	1.43660722220575	0.618657871890004	-4.87711685087022	2.51158381066656	-0.0515455904256074	1.33261438013138	-0.133267360230754	-0.0836940904169278	1.0242189153114	0.023421522082296	0.0229622519019303	16.6879713937583	9.99764340987496	-0.632810490910984	0.772468680220486	4.13990736756942
"330"	"PI 656114"	8.45136095169288	-63.1523328598084	-1.0037730602143	3.51093150166452	10.2999095559939	13.0484114287827	-1.66650798202451	-51.7546659399561	4.44033189538735	2.86096420514221	-1.38910930313836	13.164554928752	4.10849947138851	0.574463214962397	1.07146357029625	1.83694979364296	0.263659477603228	-1.20987442743837	-0.0905117364650493	-0.103259995628801	0.71002875396533	-0.0079033579639125	0.122512752305336	10.3835809964803	-55.1764204192114	-1.22743859283536	3.64701196222841	11.6658029632774
"331"	"PI 656115"	9.60638990887194	-9.07807112339379	-0.491139192099695	0.0310616159003157	3.19915086015619	13.0537431922824	2.11108010382281	-19.5354580845223	9.22449118358671	0.933054731181954	-1.38244050423306	0.435316778639286	-1.23467950030989	1.16717068895232	1.39825028123884	1.32515207151193	0.218355737278814	-7.03455929157096	-0.103682985857884	-0.217299548571162	0.305053954053253	-0.224328632000464	-0.050086065687542	10.9632758573298	-12.8292595226365	-0.959229310506478	-0.490178431025244	2.12709258786453
"332"	"PI 656116"	3.82983206032041	-54.6142269600056	-0.104362586683012	-0.914542463294444	3.26267787326153	1.93239686880927	-2.8615295546117	-47.7380435543672	12.0258682308691	0.818427020583462	0.11673614272671	1.92101389977216	-0.963706638458403	0.201624984199861	-2.13758812148771	1.5743558496336	-0.100461867155064	-1.85947585010983	-0.184467951397122	-0.140727926075	0.697337173900552	-0.0954033411548387	0.00149450005950003	2.68226329125094	-48.7942455631912	-0.0337935389771511	-1.04875083290264	2.73544416209776
"333"	"PI 656117"	17.0573773476499	-51.0515654255811	-1.41532757551677	4.1844270096467	11.193621293108	19.5718550457003	0.644797451584523	-51.8097141932072	17.2822276162576	2.27390361540921	-2.16691454660438	13.5864152252674	5.27541244885136	0.532258233849264	-2.68612403151242	2.67357673819075	0.021121284186315	0.380346269713858	-0.105530117767257	-0.211556050299426	0.649540987331608	0.030788911101196	0.106166583085005	17.9759833842402	-49.8591730903938	-1.81914632840875	4.5188486939929	12.1479049292571
"334"	"PI 656118"	16.8919225175008	-41.3015260443202	-1.19000787052761	0.330213849489725	8.07626170814776	13.437361190039	0.502996933140926	-23.5246524634136	15.6991677955073	1.34374352306843	-2.2611952994618	6.70390436270948	1.34967274074758	1.34350515137476	-0.532187811947712	2.47882490225505	0.223183660827597	-1.78800932664848	-0.174629034358219	-0.025080872763782	0.328035243189005	0.0360060420620145	0.000326836880252189	15.1662141149005	-32.085755564856	-1.69687558237109	0.616744065503095	7.40876821978354
"335"	"PI 656119"	2.93712623289282	-16.5738074375422	-0.799908922593783	3.44526659027757	7.5282340638777	8.13757735763041	-0.566857297306367	-18.4754262981049	0.754427482086036	0.454391753522382	-2.13949365993308	5.82299323183543	3.18468952767553	0.237262824035117	-1.50339816668179	1.57470297086802	0.0827804030562247	-2.10275775062454	-0.0890767473285127	-0.16605936852271	0.112548649932146	-0.078570860733756	-0.0101030735111006	5.11061186097478	-15.1456035824352	-1.45233126998973	3.16458610802365	6.70217718221743
"336"	"PI 656120"	8.35084406634897	-50.8285432532144	-1.20826545827437	4.43520028120147	9.40429045834002	10.6908637986238	0.405483471021146	-55.2638133076161	3.4973633074006	2.00543932139986	-1.98343846001133	14.5486274529936	5.72096215635386	-0.225829131745142	-1.84996463754533	1.51276531380513	0.19369181552776	1.48902156029587	-0.119529109722901	-0.24752057067945	0.539074280622634	0.0450237282462062	0.193257620415416	9.42439036656797	-51.4823790724886	-1.5910947364949	4.86855184323827	11.391544571644
"337"	"PI 656121"	2.04250457665576	-24.6402764565272	-0.832380683543508	1.75827098683002	4.58182268011421	5.92900982712878	-1.00722533678373	-32.0727942671665	-2.01564375514032	-0.977433988192924	-1.38097430921223	3.17179522577537	2.37944164611036	0.631214535702934	-2.57274439678889	2.75887637116911	-0.284087566445805	1.94104812716687	-0.10849016647275	-0.220106288209621	0.552328662567215	-0.00697149597743306	-0.000934809118750465	3.92143307132873	-26.4763088193195	-1.12584871271053	1.92821337947695	3.91174872993995
"338"	"PI 659691"	22.0761745271387	-20.8751826142563	0.674405200066098	2.74570049123018	9.08256470269571	22.2608642122235	3.61296199858655	-15.3414023173687	15.2304485011819	2.23972244552481	-0.308854905414591	7.97779721835521	3.58869856525204	0.459240472072344	-2.35596132843471	2.25358232727568	0.0362182557736865	-1.56862642029505	-0.12513516931336	-0.114707863081649	0.170004795747943	0.013001201896926	0.00831589070510387	21.9465179524501	-17.1742089075007	NA	2.96394175508198	8.53130652226261
"339"	"PI 659693"	-1.90838542260417	-75.9878611947946	-1.11914955327349	1.96968531545041	5.08775160672688	-3.59021637362253	-2.3483795650244	-56.3244033718216	3.30142392265688	2.76986982388912	-1.78984420978715	5.99345903565484	2.53426431449348	0.877387710527493	NA	NA	NA	-9.95103118526342	-0.196893633655303	-0.0116640006102848	0.576201103990523	-0.012134667228234	0.0776911046292252	-3.64024912054812	-65.3527580601021	-1.48373856072374	2.06095225352478	5.38255696913029
"340"	"PI 659694"	14.8447704408731	-9.7928342888021	-1.35073110127092	2.51941454887394	4.08579139476799	14.2066657905031	0.61275451729524	-19.9151886286832	6.7375306179295	1.22492021784877	-2.01908929620513	5.69706073832587	4.97467119378731	0.310157920614354	-5.04579617839395	2.85049973365685	-0.200058667345654	4.12597286031114	-0.145559655850652	-0.216033654983815	0.681569393805421	0.156895502115029	0.105220912987017	14.3306341434467	-13.4705585374091	-1.71946736582895	3.40338918826578	4.67910008193999
"341"	"PI 659695"	15.5131553417698	-43.693966280025	-1.17532915381075	2.1965882629819	8.34031875893037	10.8030214467333	0.224213435171616	-33.1432513799045	11.6925641640553	1.98861680454393	-2.083852103757	7.16505846630574	3.71401430053736	-0.114671218364624	1.66924022075723	0.677126187376191	0.35852345891264	-6.89412308333218	-0.192179847079109	-0.092504327746575	0.435858186421872	0.0755183412265335	0.00634957719310398	13.5735344657514	-36.678625565122	-1.64268432124541	2.72248569769747	7.7582491526112
"342"	"PI 659696"	7.98192780972603	-2.06601145261894	-0.991455860059571	2.20045678102222	2.83004214191184	11.3435931758308	-0.411972669048645	-2.37507836725525	13.7517981385339	1.8791342493118	-2.04768903976544	1.54993341960994	2.87507179856604	1.00303426703609	-4.71761910866722	2.76996402480313	-0.2418379908698	1.78175244649825	-0.106952352813199	-0.139326723994626	0.297584612496695	-0.00178835800998356	0.00378125862068437	9.3924404082258	-0.14791988000318	-1.53844844135141	2.38273115140273	2.11846798959068
"343"	"PI 659753"	26.4655688459391	21.9213002737926	-1.24284171840605	2.79408907406024	8.99818321497876	26.952004823107	2.84366630151765	9.67120422453837	15.5197263196975	3.03683331315287	-2.31388583972266	11.5296512159504	5.76194352630623	1.0816905884277	-1.08707656944037	2.29211523958323	0.217148890049758	1.07522499727274	-0.116289818886747	-0.188836785555979	0.340548833558785	0.197723291276366	0.117307345172941	26.5155469988854	17.3479569201072	-1.73175869521741	3.86420104275485	9.82619108831871
"344"	"PI 656030"	NA	-49.1129346495799	-1.37683597837001	1.19979559185741	-2.07885356157678	-0.319412705785424	-2.8691031667469	-39.6942330663411	9.83965759737989	0.983490402454288	-2.5785055589305	-1.50447744673599	2.70820976235143	0.295799588766053	3.15112419750395	0.387991192720421	0.310014601765329	-2.96963293908183	NA	-0.108416098571581	0.27322488772018	0.0822081257220763	0.087804616413684	-0.631808388110604	-42.3548783033001	-1.94951505584415	1.74124206928012	-1.665403585548
"345"	"PI 598069"	NA	NA	-0.829246106483382	-2.23279175970088	2.97620519995473	26.2866823761224	2.06580280236885	62.3654200971362	-3.78564856562119	-0.269992853627565	NA	-3.00238755401415	-1.00688210849787	1.44809308553575	-2.06305423693785	0.592090295803935	0.239629340969181	-4.8509143360544	NA	NA	NA	0.0821590045571889	NA	25.6748956504618	62.7222853374198	-0.0195058023764965	-1.81835217002936	0.0867399554156455
"346"	"PI 642992"	10.4803717646696	NA	0.104897654306805	4.16051797929045	7.58688385257631	13.5132740373456	0.562254394047803	80.39056916446	14.6729950519546	1.2458698771066	-1.51488941549956	5.76643846231333	3.74955975060201	-0.0119647313755402	0.112874124764755	1.80746006581753	0.107012987313255	-1.13836574995483	-0.107719551923128	NA	-0.0266678097830052	-0.0858911740379129	-0.0136894382506838	12.2620249464352	NA	-0.74398302849104	3.74559840456046	6.47311082851497
"347"	"PI 533877"	2.51394448191413	-65.2494508566218	-0.407619150527973	2.00901106016245	4.07144063031283	9.88255510575322	-0.901260425147985	-56.771606661949	21.8500963018072	2.07113316003443	-1.64206437280597	4.62621485642766	3.35003667308404	0.199424444789936	-0.472358394778627	1.96569788095876	0.276917209254136	-1.57665739155086	-0.0595929022983552	-0.13951433782288	0.139876888918315	0.0603767286625175	0.0681287566715683	6.77520054229804	-58.2561502800911	-1.0210664069339	2.47207394945277	4.38231951473761
